 4.00  3400.  0.0  2.0   0.96532729   0.98819799   0.97781933   0.94285629   0.97218790   0.95496374   0.91940700   0.87528000   0.96192915   0.76016661   0.92651299   0.83129173   0.62448937   0.55160855   0.81930365   0.74734127   0.57940359   0.71474120   0.80413542   0.67401698   0.39889553   0.27670348   0.23061459   0.22521474   0.06980870   0.07114721   0.06283452   0.06283452   0.06980870   0.06762415   0.06205488   0.06085166   0.06762415   0.07203972   0.06980870   0.06936570   0.00516967   0.01225616   0.00476739   0.00465772   0.00782537   0.00265379   0.00442527   0.00732965   0.03330504   0.03574216   0.07808813   0.05219196
 4.50  3400.  0.0  2.0   0.97600908   1.00625988   0.99907755   0.97115979   0.98047119   0.97056295   0.94930479   0.90483758   0.98385101   0.80394742   0.86791166   0.78683838   0.55906007   0.47993460   0.68523071   0.62077971   0.52229222   0.62489805   0.66646543   0.57526180   0.34359813   0.23479120   0.22222643   0.21217811   0.05402725   0.05470450   0.04874912   0.04843562   0.05402725   0.05232776   0.04780732   0.04685123   0.05232776   0.05470450   0.05402725   0.05334701   0.00964310   0.02133810   0.01146358   0.01151764   0.01378066   0.00714895   0.01184414   0.00361393   0.05279345   0.04708365   0.07868313   0.05023102
 5.00  3400.  0.0  2.0   0.98048380   1.01425782   1.01016855   0.98720330   0.98404879   0.98127406   0.97139333   0.92223158   0.99874452   0.80180994   0.86149261   0.76380188   0.53317635   0.44862910   0.61693957   0.55410017   0.50109366   0.57873883   0.58803512   0.52114966   0.31453795   0.22532626   0.21152638   0.20433788   0.03945945   0.04020036   0.03689930   0.03613387   0.03920645   0.03869852   0.03562844   0.03512700   0.03869852   0.04068233   0.03945945   0.03920645   0.01118571   0.02579224   0.01947415   0.01951686   0.01318147   0.01167734   0.02155911   0.00667023   0.06985201   0.06888361   0.07875372   0.04983266
 5.50  3400.  0.0  2.0   0.97528287   1.01657412   1.01967954   0.99579765   0.97317758   0.99010221   0.98924487   0.94033583   1.02873631   0.85604340   0.88630203   0.76793249   0.54390664   0.44461998   0.58934023   0.53040922   0.51913901   0.56473595   0.55151956   0.49479233   0.29650294   0.20746799   0.20100015   0.19766831   0.02890420   0.02927478   0.02714593   0.02654082   0.02852562   0.02813805   0.02613528   0.02593278   0.02813805   0.02963538   0.02890420   0.02890420   0.00996764   0.02482622   0.02318537   0.02398935   0.01057683   0.01350940   0.03017768   0.01306124   0.07884733   0.08482066   0.09105762   0.06567718
 6.00  3400.  0.0  2.0   0.95710268   1.00743149   1.02209302   0.99199913   0.94516050   0.99223030   0.99803814   0.95087721   1.05610323   0.91395942   0.94223249   0.81135106   0.59203221   0.47074732   0.59715076   0.54527727   0.57815742   0.58034122   0.54889356   0.49464045   0.29031113   0.19602604   0.18832450   0.18688327   0.02117364   0.02145533   0.02013795   0.01983029   0.02117364   0.02088495   0.01951764   0.01935914   0.02088495   0.02199573   0.02145533   0.02145533   0.00543267   0.01772184   0.03085262   0.02939798   0.00595606   0.01614324   0.04244131   0.02138245   0.08960322   0.10837447   0.12205672   0.08292312
 0.00  3500.  0.0  2.0   0.79709323   0.80092974   0.86574768   0.83608173   0.79556478   0.83003990   0.88337657   0.74282346   0.69540039   0.65631379   0.74097002   0.69391660   1.03877661   1.76810484   1.91238668   1.66486056   1.06243067   1.78908143   1.56661339   1.43814298   1.02914417   0.69637976   0.44774024   0.38745362   0.51495953   0.53240013   0.53655551   0.53240013   0.51264453   0.53240013   0.51495953   0.54665207   0.55060769   0.55836412   0.57455324   0.57455324   0.02503084   0.06451838   0.00606755   0.00548934   0.04342787   0.02599611   0.00866418   0.00036438   0.00053595   0.00601952   0.02526329   0.02785039
 0.50  3500.  0.0  2.0   0.79811897   0.80964088   0.87752301   0.86195321   0.78959888   0.83484650   0.87590927   0.85882239   0.70204049   0.65757579   0.67720389   0.60416158   1.10257890   1.70244857   1.81980201   1.53687028   1.16485612   1.68670086   1.49045372   1.15978132   0.97727705   0.66755459   0.48959794   0.45177108   0.41047576   0.42738491   0.42186309   0.40852076   0.41047576   0.42186309   0.40258453   0.40258453   0.43820293   0.44526012   0.46507341   0.46507341   0.05582212   0.04544505   0.01446891   0.03303037   0.08003287   0.04084237   0.02692902   0.08033426   0.00136006   0.01388540   0.02199797   0.01926469
 1.00  3500.  0.0  2.0   0.80604067   0.82965626   0.89436485   0.85684142   0.80461717   0.82863439   0.85882662   0.83651790   0.72305709   0.64536385   0.68593190   0.65670984   1.18163846   1.61153555   1.73062113   1.47050981   1.22903133   1.62518491   1.45468199   1.12526960   0.91300835   0.65889521   0.47683145   0.41384816   0.32971559   0.34257129   0.32641926   0.32309296   0.32971559   0.34098129   0.31970672   0.31798672   0.34886429   0.35815396   0.37722629   0.37452919   0.10036534   0.06463365   0.03977615   0.05748354   0.11880024   0.03844486   0.04428694   0.11301150   0.00692252   0.02109396   0.03261619   0.01899064
 1.50  3500.  0.0  2.0   0.80196666   0.83884156   0.89036854   0.84095071   0.80492146   0.83954491   0.83712400   0.81625439   0.74518301   0.64207870   0.73469838   0.69440212   1.30617064   1.54506109   1.66590721   1.42228291   1.27699762   1.51169647   1.42645800   1.07978153   0.84952245   0.64224042   0.43726551   0.39142732   0.24933359   0.25564798   0.24035499   0.23904999   0.24933359   0.24933359   0.23642789   0.23242381   0.25564798   0.26560690   0.28129318   0.27897572   0.10653036   0.06752904   0.05354361   0.06331506   0.09864365   0.06385540   0.05346393   0.15386341   0.01853152   0.03003736   0.03917759   0.02394305
 2.00  3500.  0.0  2.0   0.82229027   0.84108134   0.89165191   0.84583117   0.82507378   0.84974098   0.83845701   0.80653113   0.77654014   0.59936818   0.74929198   0.74554808   1.29320954   1.47476866   1.63716273   1.37088054   1.22594336   1.43706256   1.39176104   1.06010642   0.79572119   0.69143571   0.44939757   0.37279100   0.20520409   0.21280443   0.19539378   0.19208868   0.20520409   0.20303650   0.18985117   0.18758369   0.20520409   0.21924229   0.22974066   0.22663026   0.12196687   0.05584776   0.05263095   0.08034360   0.10716331   0.07533292   0.07195973   0.15238585   0.03453004   0.00350352   0.02320274   0.02595696
 2.50  3500.  0.0  2.0   0.83074575   0.85056841   0.89627855   0.84898953   0.83088845   0.86051530   0.83854777   0.79361802   0.80596241   0.61614843   0.81404439   0.79272991   1.27047235   1.38505986   1.59725488   1.32822088   1.17509426   1.36696786   1.36379927   1.05637431   0.74981642   0.65569109   0.41316155   0.36029567   0.16811431   0.17182519   0.15536851   0.15262258   0.16811431   0.16169249   0.15076464   0.15076464   0.16169249   0.17551609   0.18273809   0.18005207   0.10852625   0.06390693   0.05749297   0.08492982   0.09174747   0.08567854   0.07917654   0.12928487   0.05469756   0.00960436   0.02899857   0.03053065
 3.00  3500.  0.0  2.0   0.85491535   0.86846576   0.90427453   0.85542704   0.85406088   0.87465673   0.84336215   0.79819869   0.82247558   0.63449681   0.87918791   0.80931416   1.12577130   1.15043758   1.42180519   1.21425901   1.02662250   1.20256893   1.25824957   0.99222477   0.68690754   0.56746579   0.35878792   0.33709687   0.12478354   0.12693036   0.11448424   0.11243728   0.12478354   0.11852974   0.11103883   0.10962041   0.11852974   0.12979218   0.13050718   0.12979218   0.06326575   0.04077848   0.03036355   0.04764862   0.05233943   0.05092304   0.04577070   0.10062582   0.02447118   0.00174118   0.03237555   0.03061471
 3.50  3500.  0.0  2.0   0.90130154   0.90686543   0.92626771   0.88069825   0.90210263   0.90164349   0.86732045   0.81345512   0.86691966   0.69029985   0.86206827   0.83726011   0.85589897   0.81207547   1.08697958   0.97214288   0.78493688   0.93395051   1.01947300   0.85145854   0.53506887   0.39879588   0.31130106   0.27464628   0.09610145   0.09720822   0.08761689   0.08707739   0.09610145   0.09076339   0.08543731   0.08543731   0.09233156   0.09887674   0.09887674   0.09720822   0.01033848   0.01272763   0.00356975   0.00446717   0.00798381   0.01394359   0.00733556   0.03200918   0.00438655   0.00504372   0.03659871   0.03819661
 4.00  3500.  0.0  2.0   0.94130063   0.95231457   0.95792336   0.91867388   0.94409600   0.93184344   0.89992173   0.84378742   0.93029365   0.72405834   0.87372516   0.79319722   0.67628325   0.60398645   0.82841633   0.75855126   0.62624402   0.74406560   0.80595786   0.70361001   0.40955487   0.30362413   0.24689228   0.23644142   0.07039205   0.07203622   0.06527480   0.06447618   0.07039205   0.06722557   0.06447618   0.06365858   0.06800270   0.07327838   0.07203622   0.07162272   0.00365126   0.00768629   0.00367099   0.00313619   0.00472295   0.00127534   0.00546386   0.00380664   0.01824999   0.02520052   0.05920899   0.04696139
 4.50  3500.  0.0  2.0   0.95945138   0.98489874   0.98713297   0.95212503   0.96153050   0.95428551   0.93422102   0.87850768   0.96577495   0.77425088   0.87285142   0.80330561   0.58525857   0.50238885   0.67633081   0.62102683   0.54630366   0.63421117   0.65804011   0.58830998   0.34358220   0.24721998   0.21472933   0.20272909   0.05441082   0.05505211   0.05004668   0.04972868   0.05441082   0.05220793   0.04972868   0.04908588   0.05251693   0.05569539   0.05505211   0.05441082   0.00695971   0.01468387   0.01248215   0.01209272   0.00991423   0.00450232   0.01715150   0.00386686   0.03848082   0.04002084   0.07645216   0.05325073
 5.00  3500.  0.0  2.0   0.96636654   0.99319827   1.00468365   0.97403986   0.96573105   0.97055390   0.96418203   0.90842634   0.96651516   0.77556799   0.86218688   0.78199988   0.54266225   0.45969281   0.59264678   0.54103084   0.51120204   0.57042016   0.56453295   0.51151953   0.31580070   0.23165777   0.20370567   0.19373773   0.03977410   0.04097001   0.03713577   0.03665630   0.03977410   0.03832871   0.03592738   0.03592738   0.03953210   0.04143899   0.04025557   0.03977410   0.00894829   0.02289212   0.01930742   0.01934272   0.01192853   0.00953378   0.02361917   0.00909831   0.06396732   0.06192428   0.07948599   0.05027670
 5.50  3500.  0.0  2.0   0.96291098   0.99854616   1.01578715   0.98720085   0.95714580   0.98162741   0.98553779   0.93138579   0.99705385   0.82109174   0.87053986   0.75686356   0.53693187   0.44483988   0.55278351   0.50284164   0.51364256   0.54119385   0.51448605   0.46995619   0.29222471   0.21214531   0.19608648   0.19371383   0.02931553   0.03003424   0.02782519   0.02726102   0.02931553   0.02857535   0.02688544   0.02669744   0.02894744   0.03038236   0.02967813   0.02967813   0.00907324   0.02404121   0.02507063   0.02668882   0.01096659   0.01475536   0.03542962   0.01752165   0.07471415   0.07587812   0.08896644   0.06368061
 6.00  3500.  0.0  2.0   0.94958622   0.99707224   1.02251815   0.99335085   0.93812860   0.98940296   1.00362488   0.95143028   1.02345011   0.87823350   0.90099586   0.80059085   0.56544340   0.45620924   0.54529684   0.49731521   0.55039310   0.53857014   0.49414120   0.45255470   0.28231681   0.19776022   0.18810845   0.18056906   0.02157919   0.02171819   0.02072263   0.02028279   0.02157919   0.02129850   0.02013429   0.01983712   0.02157919   0.02238381   0.02212309   0.02171819   0.00659567   0.01870683   0.02911443   0.03187342   0.00732371   0.01867988   0.04575666   0.02588857   0.09094197   0.09536487   0.12132974   0.07732090
 0.00  3600.  0.0  2.0   0.79786919   0.80959247   0.87047960   0.84069805   0.77876496   0.85170890   0.84401783   0.78769215   0.73875305   0.67510619   0.66515866   0.59991877   1.11280100   1.81548059   1.76866276   1.53963947   1.16141436   1.72305356   1.46520983   1.27212607   0.92781330   0.67948774   0.49730328   0.44335651   0.50768762   0.52949337   0.53762432   0.53762432   0.50768762   0.52949337   0.53762432   0.54159990   0.54553552   0.55514773   0.57257869   0.57257869   0.06429820   0.05129679   0.00135505   0.00063322   0.08188848   0.01773966   0.00009954   0.00056002   0.00694222   0.00503938   0.01703080   0.01653162
 0.50  3600.  0.0  2.0   0.79068774   0.81728571   0.87354717   0.85151539   0.78046060   0.83710666   0.85330166   0.77897439   0.73432254   0.73117662   0.66396737   0.67056915   1.20823130   1.75233115   1.70206519   1.46152561   1.27015610   1.67783897   1.39837307   1.24271592   0.89480824   0.59240726   0.49045139   0.39063093   0.40458231   0.42517739   0.42877341   0.42154641   0.40458231   0.42517739   0.42154641   0.43056341   0.43409948   0.44111168   0.46225158   0.45929974   0.11254612   0.03463963   0.00264448   0.00859183   0.13559906   0.01659261   0.00361891   0.00207031   0.01309855   0.03871013   0.02070890   0.01742384
 1.00  3600.  0.0  2.0   0.78055148   0.82735640   0.88404011   0.85562150   0.79203252   0.84130128   0.86469022   0.80337537   0.73033790   0.65855575   0.71670037   0.64229089   1.32376657   1.67449393   1.64587297   1.40490314   1.33671578   1.60406637   1.34117932   1.16162607   0.87172685   0.65427579   0.44789082   0.41137669   0.32832713   0.34258454   0.33789649   0.33154356   0.32506077   0.33789649   0.32832713   0.33474000   0.34722611   0.35638592   0.37243156   0.37243156   0.12463115   0.03895195   0.01372986   0.03312288   0.16678017   0.03921105   0.02803370   0.03300565   0.01866202   0.01744981   0.02064975   0.01682744
 1.50  3600.  0.0  2.0   0.79240474   0.83602500   0.88325389   0.83883688   0.79387574   0.83651334   0.84839829   0.80528982   0.71175703   0.64668812   0.70487687   0.73243337   1.38024177   1.58305161   1.60367164   1.38443038   1.36310153   1.53766423   1.33009708   1.11288032   0.87521391   0.65013161   0.46054185   0.35392693   0.24621707   0.25494876   0.24872928   0.24621707   0.24621707   0.25122651   0.24242269   0.24242269   0.25863329   0.26473787   0.28011453   0.27672453   0.13412060   0.05645902   0.02463689   0.03624432   0.12802564   0.04862454   0.03735356   0.07644065   0.01044262   0.02610799   0.02149692   0.02402116
 2.00  3600.  0.0  2.0   0.81647712   0.84245376   0.89257302   0.85208186   0.81005625   0.84449804   0.85527163   0.80952284   0.71247335   0.59791309   0.76119951   0.75816378   1.37563763   1.51190439   1.56335552   1.32376948   1.31676095   1.46380296   1.30417302   1.08584692   0.86007773   0.70577445   0.42393081   0.34520330   0.20312640   0.20947933   0.19991878   0.19669356   0.20524404   0.20524404   0.19452597   0.19452597   0.21263964   0.21891768   0.22822848   0.22618076   0.15667720   0.06929553   0.04061731   0.06698035   0.12424307   0.06671946   0.05269960   0.09717212   0.00834891   0.00257663   0.01837514   0.02635630
 2.50  3600.  0.0  2.0   0.82070862   0.84066607   0.89333210   0.84536466   0.81600214   0.84776365   0.84612002   0.79462701   0.74578554   0.62488983   0.83130098   0.75514366   1.35210642   1.45150336   1.54280224   1.30791622   1.26081364   1.40894325   1.30409597   1.08324066   0.80063386   0.65292627   0.38834390   0.36137678   0.16712047   0.17242457   0.15912534   0.15732734   0.16800547   0.16445941   0.15549938   0.15549938   0.16800547   0.17507760   0.18208980   0.18208980   0.13195883   0.05928261   0.05229617   0.07444201   0.11489581   0.07955155   0.05941681   0.10291924   0.02914922   0.02466181   0.02374255   0.02302713
 3.00  3600.  0.0  2.0   0.83498274   0.85772742   0.88865122   0.82976670   0.82462108   0.84899748   0.82660737   0.76723785   0.76056190   0.65152415   0.84363130   0.79988487   1.28987678   1.30210906   1.47462705   1.28121042   1.18670787   1.32341335   1.29157907   1.08050901   0.76870859   0.59392896   0.37125559   0.33356436   0.12331518   0.12599220   0.11793117   0.11655270   0.12465369   0.12063816   0.11516424   0.11516424   0.12197667   0.12866922   0.13333829   0.13200977   0.10251086   0.05044922   0.03395665   0.05698715   0.08587476   0.06257705   0.04879368   0.08476374   0.03111209   0.01691883   0.02884257   0.02921663
 3.50  3600.  0.0  2.0   0.87213287   0.87317613   0.90947665   0.86635547   0.86796456   0.87511271   0.85939599   0.80281777   0.80993900   0.65079744   0.83140923   0.78925486   0.96412243   0.94087646   1.13414758   0.99838161   0.88040795   1.02091591   1.02588702   0.88718453   0.58886025   0.46817912   0.33153561   0.29647607   0.09579579   0.09737894   0.09003311   0.08841999   0.09579579   0.09214127   0.08841999   0.08786899   0.09422595   0.09950257   0.10056140   0.09950257   0.02816292   0.02607157   0.00982258   0.01474581   0.02388291   0.02563111   0.00738300   0.02601135   0.00425044   0.00282340   0.02486725   0.02519779
 4.00  3600.  0.0  2.0   0.91226133   0.91552355   0.93944440   0.89566707   0.90978674   0.90537881   0.88820794   0.83490598   0.87601956   0.71265530   0.84303100   0.76159493   0.74644048   0.67853144   0.84412953   0.77464386   0.68966218   0.78898618   0.79877226   0.70822168   0.44032628   0.32834888   0.26398540   0.25107694   0.07073823   0.07231247   0.06639849   0.06639849   0.07073823   0.06799971   0.06598749   0.06473933   0.06917497   0.07310359   0.07310359   0.07310359   0.00414054   0.00632998   0.00068012   0.00118799   0.00375000   0.00256058   0.00348212   0.00596171   0.00918539   0.01028150   0.03604042   0.03512920
 4.50  3600.  0.0  2.0   0.93647869   0.95706156   0.97064905   0.92892702   0.93396119   0.93470138   0.92307432   0.86593009   0.91902198   0.73854453   0.85269727   0.75944819   0.62494523   0.53873291   0.67111917   0.62445357   0.58363720   0.64921559   0.64129514   0.58408967   0.35925786   0.26771987   0.21726509   0.21198285   0.05478856   0.05509606   0.05169499   0.05169499   0.05478856   0.05232430   0.05105370   0.05039842   0.05356093   0.05663750   0.05602169   0.05602169   0.00477272   0.00867414   0.01102469   0.01293192   0.00647163   0.00237993   0.01803871   0.00514086   0.02931108   0.03201801   0.06015691   0.05270147
 5.00  3600.  0.0  2.0   0.94638507   0.97245794   0.99429684   0.95725063   0.94375971   0.95443651   0.95484794   0.89616787   0.94274949   0.78276903   0.85273813   0.75358105   0.56374821   0.47751506   0.57452380   0.53318213   0.53035411   0.57114798   0.54312363   0.50141657   0.31686297   0.22927371   0.19879485   0.19535289   0.04032349   0.04101896   0.03798110   0.03773860   0.04009049   0.03869205   0.03700219   0.03700219   0.03962551   0.04125046   0.04101896   0.04101896   0.00788041   0.01687436   0.01949474   0.02070189   0.00896415   0.00826954   0.02644086   0.01231703   0.04963392   0.04561808   0.07455730   0.05978108
 5.50  3600.  0.0  2.0   0.94763621   0.98231617   1.01184575   0.97693078   0.93936520   0.97048591   0.97874646   0.92566885   0.96810361   0.79503782   0.84608576   0.76263937   0.54106005   0.45018766   0.52281533   0.48351926   0.51752559   0.52666175   0.48717722   0.44967893   0.29136318   0.21716128   0.19392509   0.18487205   0.02954648   0.03007420   0.02792858   0.02792858   0.02954648   0.02865278   0.02756198   0.02700331   0.02918988   0.03076294   0.03024970   0.03007420   0.00855602   0.01983617   0.02350469   0.02825034   0.01030096   0.01424396   0.03624784   0.01876541   0.06616613   0.06840903   0.09126827   0.06340655
 6.00  3600.  0.0  2.0   0.93820244   0.98215736   1.02142862   0.99050713   0.92602005   0.98111137   0.99946873   0.94794712   0.99269697   0.84760274   0.88591810   0.79562736   0.55097940   0.45074591   0.50160183   0.46223171   0.53554458   0.50965973   0.45681436   0.42324446   0.27799435   0.20073865   0.18230078   0.17298884   0.02177313   0.02217653   0.02094305   0.02066236   0.02177313   0.02136093   0.02037968   0.02023768   0.02177313   0.02256924   0.02230953   0.02217653   0.00708394   0.01874400   0.02768592   0.03377780   0.00787402   0.01781445   0.04330685   0.02935712   0.08208100   0.08372252   0.10975053   0.07403207
 0.00  3700.  0.0  2.0   0.76001544   0.81454703   0.88153814   0.84522619   0.76108038   0.86332062   0.84610980   0.79133777   0.73921288   0.68979392   0.69263610   0.81443712   1.31410816   1.84440784   1.63068983   1.43062636   1.33431351   1.63179029   1.35067989   1.17563615   0.90648882   0.66047192   0.47358569   0.31309437   0.51076174   0.52763818   0.53364874   0.53953003   0.50628166   0.52966318   0.53953003   0.54341073   0.54341073   0.55101234   0.56671197   0.56341563   0.05514957   0.02816855   0.00135281   0.00005349   0.09457515   0.00818496   0.00010063   0.00049673   0.00376185   0.00499802   0.01796898   0.09412700
 0.50  3700.  0.0  2.0   0.78310861   0.83478558   0.87728835   0.84593601   0.77070609   0.85523109   0.84464346   0.78871542   0.72135825   0.74439624   0.77326280   0.73027485   1.36312823   1.74948834   1.58477214   1.38055616   1.43441135   1.59455434   1.31200766   1.14920968   0.89768481   0.58201104   0.40937478   0.34575744   0.40331658   0.42002513   0.42888832   0.42888832   0.40331658   0.42360116   0.42888832   0.43238444   0.43412944   0.43758560   0.45404729   0.45404729   0.11606982   0.04088731   0.00097482   0.00091409   0.13776563   0.01202146   0.00072211   0.00022205   0.00513599   0.03194762   0.03017484   0.03739555
 1.00  3700.  0.0  2.0   0.78101550   0.83498671   0.88405520   0.84819165   0.77898668   0.84817157   0.84746816   0.80060646   0.70383758   0.67250997   0.73591250   0.67303727   1.43406975   1.69306510   1.54676130   1.34840380   1.48070874   1.57027999   1.28235404   1.10766236   0.89917192   0.64212083   0.42842001   0.37764346   0.32650916   0.34064671   0.34219171   0.34064671   0.32650916   0.34064671   0.34064671   0.34219171   0.34979657   0.35431822   0.36879212   0.36879212   0.14316442   0.03237714   0.00533023   0.00706136   0.14981660   0.01578023   0.00496417   0.00745109   0.00294915   0.01327229   0.01809437   0.01888039
 1.50  3700.  0.0  2.0   0.79211706   0.84122802   0.88261676   0.84300196   0.79274566   0.84260187   0.84238230   0.78786669   0.69857038   0.65805934   0.69305506   0.72515644   1.48102400   1.61175079   1.51707059   1.31957142   1.46060564   1.52431728   1.26394847   1.10760230   0.88192208   0.64410212   0.46154712   0.34714604   0.24368129   0.25361024   0.25238024   0.24991298   0.24368129   0.25238024   0.24991298   0.25238024   0.25970212   0.26332943   0.27846641   0.27516627   0.15753288   0.04522900   0.01218246   0.02080298   0.14949271   0.02888411   0.01441306   0.01386182   0.00564091   0.02183960   0.01980871   0.02271320
 2.00  3700.  0.0  2.0   0.81197802   0.84214516   0.88421317   0.83884904   0.80061203   0.84291008   0.84871767   0.80466116   0.70276499   0.62370565   0.72820248   0.66579798   1.47812756   1.56092940   1.50467905   1.30560712   1.42966550   1.48029383   1.24199474   1.06426001   0.85916365   0.67708986   0.43510157   0.38614008   0.20034949   0.20983278   0.20564243   0.20353477   0.20353477   0.20564243   0.20034949   0.20034949   0.21191547   0.21708088   0.22824738   0.22824738   0.16824387   0.04507707   0.02049647   0.03132499   0.12289479   0.04761323   0.03569603   0.05848676   0.01137184   0.00947622   0.01808978   0.02572706
 2.50  3700.  0.0  2.0   0.81967478   0.84584110   0.89117034   0.84519069   0.80875884   0.84237114   0.84649568   0.80345850   0.72143670   0.62759628   0.78492479   0.73427312   1.44209440   1.47980197   1.47350168   1.26748556   1.35292304   1.43368055   1.23882325   1.05463380   0.81687597   0.65748437   0.39900249   0.35298943   0.16513268   0.16951379   0.16248161   0.16070359   0.16689073   0.16689073   0.16070359   0.15891558   0.16951379   0.17473798   0.18335839   0.18249339   0.14222159   0.06382315   0.03829305   0.05980750   0.11949022   0.05557824   0.03843820   0.07828806   0.02823912   0.02208242   0.01982043   0.01932854
 3.00  3700.  0.0  2.0   0.82734374   0.84725607   0.88735882   0.83596849   0.81177668   0.84407635   0.83734509   0.78168638   0.72458415   0.61912155   0.83476912   0.76015430   1.35789804   1.39130476   1.45097609   1.25423693   1.26397480   1.37186975   1.23661246   1.07113687   0.80522087   0.65796055   0.36676198   0.34110071   0.12189676   0.12589231   0.11987326   0.11783128   0.12389379   0.12189676   0.11783128   0.11714128   0.12456379   0.12919790   0.13381350   0.13381350   0.14611385   0.06111974   0.03443739   0.06239202   0.12162244   0.06805725   0.03979012   0.06298484   0.02723844   0.00928739   0.02489113   0.02796433
 3.50  3700.  0.0  2.0   0.84756807   0.85459537   0.89513011   0.84596507   0.83707969   0.85615165   0.84715717   0.79028592   0.76451434   0.63463392   0.81183523   0.80038606   1.11483291   1.09807114   1.20155254   1.06285642   1.02083454   1.13112197   1.05670248   0.93210261   0.65952324   0.53629967   0.34940506   0.29548562   0.09500866   0.09761069   0.09184518   0.09077038   0.09500866   0.09290800   0.09022638   0.09022638   0.09500866   0.09968289   0.10175359   0.10020089   0.05651611   0.03409212   0.01636157   0.02201094   0.05367317   0.03795825   0.01216210   0.02364214   0.00873648   0.00197062   0.01951223   0.02318247
 4.00  3700.  0.0  2.0   0.88578975   0.88613024   0.92140339   0.87842130   0.87843939   0.88360610   0.87888529   0.82214080   0.82891752   0.67909757   0.82561431   0.75542356   0.83554727   0.77707860   0.88319154   0.80388625   0.76978554   0.85322827   0.80518336   0.73017519   0.48313922   0.38011903   0.28375290   0.26194031   0.07053489   0.07170665   0.06734244   0.06734244   0.07053489   0.06855464   0.06692944   0.06692944   0.06974776   0.07326342   0.07365242   0.07365242   0.00961679   0.01173985   0.00131397   0.00054875   0.00793196   0.00689338   0.00063026   0.00180485   0.00417077   0.00511673   0.02422777   0.02495304
 4.50  3700.  0.0  2.0   0.91417260   0.92192208   0.95452388   0.91237825   0.90757449   0.91311719   0.91389003   0.85539193   0.87437825   0.71176009   0.80917781   0.73333535   0.67493888   0.59583245   0.67481962   0.62818494   0.62854349   0.67513125   0.62822799   0.58137858   0.38169972   0.29301120   0.23507496   0.22105520   0.05415211   0.05568906   0.05225222   0.05225222   0.05415211   0.05321131   0.05192472   0.05192472   0.05415211   0.05690521   0.05690521   0.05690521   0.00283923   0.00598633   0.00537143   0.00772860   0.00311125   0.00157923   0.01295378   0.00563954   0.01923007   0.02206572   0.04040547   0.04234652
 5.00  3700.  0.0  2.0   0.92783556   0.95083126   0.98153210   0.94372807   0.91893529   0.94130071   0.94428261   0.89026429   0.90262806   0.75642013   0.82188908   0.78611841   0.59244932   0.50419387   0.56618952   0.52725151   0.55944957   0.57460643   0.52740808   0.48933158   0.32941596   0.24238552   0.20310324   0.18095597   0.04038467   0.04084516   0.03873126   0.03848626   0.04038467   0.03873126   0.03848626   0.03774137   0.04038467   0.04175515   0.04175515   0.04107466   0.00549016   0.01113051   0.01678067   0.01958219   0.00690458   0.00631138   0.02857969   0.01337172   0.04379229   0.03849308   0.06605339   0.05140684
 5.50  3700.  0.0  2.0   0.93078676   0.95989835   0.99940935   0.96283385   0.91859952   0.95584484   0.96789631   0.90954825   0.93554414   0.79843236   0.84115452   0.77996529   0.55260966   0.46487061   0.50713090   0.47083832   0.52903760   0.52046122   0.46687413   0.43837956   0.29518675   0.21482636   0.18780263   0.17282814   0.02949054   0.03018877   0.02859584   0.02859584   0.02949054   0.02895744   0.02822824   0.02822824   0.02949054   0.03053139   0.03053139   0.03018877   0.00646778   0.01641427   0.02232609   0.02883166   0.00747948   0.01353939   0.03501368   0.02480743   0.05528419   0.05074415   0.08021909   0.05829973
 6.00  3700.  0.0  2.0   0.92776833   0.96596257   1.01471352   0.98641691   0.91351816   0.97265474   0.99166485   0.94140698   0.96395419   0.81963881   0.87246877   0.77096140   0.54561019   0.45288044   0.47770209   0.43758811   0.53018313   0.49248806   0.43202864   0.40273537   0.27721678   0.20510171   0.17783571   0.17156638   0.02173817   0.02240078   0.02133197   0.02105777   0.02173817   0.02133197   0.02105777   0.02064039   0.02200587   0.02291272   0.02253128   0.02253128   0.00616928   0.01751195   0.02620943   0.03452214   0.00662211   0.01663102   0.04281635   0.03176670   0.07323776   0.07544672   0.09671730   0.07652180
 0.00  3800.  0.0  2.0   0.79594650   0.83669212   0.87638928   0.85238986   0.79170491   0.85411681   0.85095636   0.79524077   0.73688975   0.75278210   0.71120316   0.66279795   1.39231100   1.80869860   1.54165887   1.33640844   1.45060063   1.57268250   1.26753565   1.09934619   0.88846575   0.58713104   0.46016794   0.38124664   0.50468097   0.52153222   0.53332910   0.53717482   0.50017598   0.53332910   0.53717482   0.54100057   0.54100057   0.54476638   0.56068179   0.56068179   0.07843678   0.03647634   0.00082272   0.00019179   0.13871257   0.00255475   0.00082203   0.00033887   0.00235256   0.01691840   0.02081510   0.02715745
