 2.00  2800.  0.0  2.0   0.95083762   0.92583836   0.95980778   0.89084501   0.88115090   0.99194766   1.12882839   0.68411280   0.85537694   0.72602097   0.16875463   0.15442894   0.14376106   0.15157719   0.15588894   0.00196200   0.03104465   0.00542960   0.02212374   0.02174314
 2.50  2800.  0.0  2.0   0.96201786   0.95193744   0.95573299   0.94705353   0.91848118   0.74492839   0.87249168   0.65138653   0.61449076   0.52632668   0.14994556   0.13829716   0.12918249   0.13471250   0.13951716   0.00459186   0.00307121   0.00565521   0.00664702   0.00998833
 3.00  2800.  0.0  2.0   0.98481098   0.98525483   0.97392964   0.99082628   0.95550280   0.61768895   0.74278906   0.64129264   0.51270835   0.43480307   0.11175803   0.10453607   0.09724085   0.10281798   0.10628412   0.00936989   0.00354511   0.00455016   0.01474641   0.02323064
 3.50  2800.  0.0  2.0   1.00008657   1.01200928   0.98609969   1.03485263   0.98932859   0.55841243   0.67760622   0.66824783   0.46581898   0.39619731   0.08480677   0.08085219   0.07421679   0.07894753   0.08215124   0.01388127   0.00922660   0.00381678   0.02955019   0.04484866
 4.00  2800.  0.0  2.0   1.01836675   1.03455764   0.98400855   1.07645180   1.04912420   0.54937736   0.66161209   0.73306960   0.45135413   0.37539297   0.06143501   0.05913556   0.05487736   0.05779706   0.06004704   0.01367204   0.01286097   0.00233332   0.04022697   0.05716221
 4.50  2800.  0.0  2.0   1.02925203   1.03508046   0.97515390   1.08992784   1.07496224   0.59365435   0.69904279   0.81767687   0.46781620   0.38654870   0.04622104   0.04482510   0.04128143   0.04414987   0.04622104   0.01191815   0.01423905   0.00078045   0.04582669   0.06621564
 5.00  2800.  0.0  2.0   1.01861464   1.01876421   0.96171494   1.08106999   1.09396498   0.70769724   0.78543473   0.92510418   0.50950245   0.41201999   0.03324237   0.03224148   0.02966010   0.03200198   0.03298737   0.01142252   0.01143916   0.00162736   0.04449492   0.06292451
 5.50  2800.  0.0  2.0   0.98958754   0.99384455   0.94244658   1.07305970   1.08649353   0.87115620   0.90324368   1.04756630   0.54343322   0.45244425   0.02425866   0.02207579   0.02239144   0.02239144   0.02425866   0.00394877   0.00246107   0.00631176   0.03954099   0.06927408
 0.00  2900.  0.0  2.0   0.80599985   0.89790747   0.92757586   0.89295800   0.93698169   1.38596093   1.38584684   0.76366369   1.12976157   0.87351158   0.43304987   0.35700523   0.32546463   0.34245142   0.35700523   0.01935384   0.04824011   0.01350069   0.03049507   0.04210235
 0.50  2900.  0.0  2.0   0.90147090   0.93792266   0.96703747   0.91754528   0.89172027   1.04091364   1.22944590   0.73968650   0.98159558   0.81904531   0.33447030   0.27912187   0.26039406   0.27498187   0.29525207   0.00575651   0.04157933   0.01113274   0.02608214   0.02117669
 1.00  2900.  0.0  2.0   0.94622337   0.93940059   1.00084621   0.90961825   0.87766960   0.91317353   1.17912581   0.72168747   0.94745966   0.80060904   0.26515740   0.23019629   0.20993882   0.22719629   0.24139454   0.00742651   0.02120920   0.01158783   0.01284022   0.01184289
 1.50  2900.  0.0  2.0   0.94185116   0.94538471   0.94307439   0.94254076   0.91412839   0.89160483   1.30908649   0.82855167   0.94459061   0.77906496   0.20598389   0.17967032   0.16284451   0.17073243   0.18371566   0.00567630   0.01101676   0.00893418   0.00663671   0.00409268
 2.00  2900.  0.0  2.0   0.95212306   0.91181589   0.93792669   0.89079559   0.86736592   1.02669140   1.31879772   0.71588149   0.94781484   0.81435230   0.17187117   0.15688614   0.14579877   0.15246276   0.15998263   0.00117248   0.05449937   0.00860222   0.02729838   0.00906898
 2.50  2900.  0.0  2.0   0.94562646   0.94450288   0.93338293   0.93459483   0.90611845   0.78023887   0.94084363   0.68979868   0.65763044   0.56531951   0.15361984   0.13860817   0.13027620   0.13612093   0.14116532   0.00377677   0.00619443   0.00581967   0.00567285   0.00751193
 3.00  2900.  0.0  2.0   0.96989504   0.97837243   0.95597158   0.96834827   0.92877541   0.63586631   0.76557806   0.66172727   0.53049367   0.45579701   0.11434906   0.10477978   0.09699446   0.10477978   0.10851558   0.00922950   0.00215884   0.00454363   0.01315276   0.02189408
 3.50  2900.  0.0  2.0   0.99243092   1.00710889   0.96784022   1.00850116   0.98872517   0.55475396   0.66582718   0.65961382   0.45995632   0.38212596   0.08681351   0.08133663   0.07553732   0.08133663   0.08268312   0.01382714   0.00723624   0.00326986   0.02880435   0.03902082
 4.00  2900.  0.0  2.0   1.00840522   1.02818166   0.97769588   1.05433794   1.02671244   0.52823548   0.62494901   0.68440203   0.42544888   0.35647156   0.06270306   0.05982127   0.05472447   0.05887183   0.06077771   0.01545552   0.01311238   0.00242604   0.03948908   0.06090821
 4.50  2900.  0.0  2.0   1.02033390   1.03616704   0.97384526   1.08343220   1.07857806   0.54834370   0.63490922   0.74226509   0.42192942   0.34583292   0.04742768   0.04523512   0.04169159   0.04414724   0.04559962   0.01445486   0.01442339   0.00177397   0.04361689   0.07059876
 5.00  2900.  0.0  2.0   1.01947657   1.02286605   0.96416856   1.08320926   1.10364897   0.62168818   0.69574416   0.82248681   0.44671842   0.35819060   0.03468197   0.03362066   0.03108400   0.03283582   0.03388466   0.01030946   0.01136586   0.00113641   0.04108510   0.07848137
 5.50  2900.  0.0  2.0   0.99445098   0.99826811   0.95059910   1.06646665   1.11134123   0.76105898   0.80770585   0.93652419   0.49493339   0.38634692   0.02596725   0.02559017   0.02396869   0.02503450   0.02596725   0.00550248   0.00546663   0.00315223   0.03438450   0.08609104
 6.00  2900.  0.0  2.0   0.94696786   0.96922811   0.93491554   1.04671380   1.10205942   0.91946548   0.96412600   1.07730638   0.55307865   0.42608590   0.01930821   0.01875883   0.01783051   0.01875883   0.01930821   0.00684926   0.00267979   0.01245323   0.03388660   0.09711064
 0.00  3000.  0.0  2.0   0.82243875   0.88280118   0.96203035   0.85397204   0.85542255   1.14315549   1.52036933   0.70139392   1.21847657   0.96612627   0.45058114   0.38243174   0.32941592   0.38243174   0.40198363   0.00185824   0.03430034   0.03173002   0.00660529   0.00770832
 0.50  3000.  0.0  2.0   0.84297712   0.89859691   0.90781084   0.87386588   0.87291770   1.12529791   1.43088672   0.75461782   1.08110137   0.86542870   0.36345673   0.30757816   0.27545593   0.30757816   0.32107223   0.00310535   0.03835810   0.01160969   0.00747862   0.01079354
 1.00  3000.  0.0  2.0   0.88723086   0.91057591   0.91593535   0.93286476   0.88105136   1.02195704   1.32746609   0.76064385   0.92530999   0.80881479   0.28854066   0.24822168   0.22710647   0.23672902   0.25698629   0.00609080   0.03511998   0.00833123   0.02363190   0.01255382
 1.50  3000.  0.0  2.0   0.93540823   0.93654477   0.94852636   0.93689397   0.91645493   0.91689024   1.22939075   0.78412205   0.87126375   0.73042945   0.20987889   0.18629512   0.17109203   0.18204984   0.19095993   0.01601006   0.03869769   0.00913539   0.01720190   0.02105278
 2.00  3000.  0.0  2.0   0.95778866   0.93233724   0.90444875   0.91388731   0.90091791   0.90162481   1.34775202   0.81472936   0.92333938   0.76418433   0.18061902   0.16064366   0.14922636   0.15910866   0.16551138   0.00737614   0.02309248   0.03655135   0.00361338   0.00326317
 2.50  3000.  0.0  2.0   0.95361911   0.93614599   0.90389414   0.92698013   0.90101472   0.81308346   1.05552859   0.77046814   0.71944827   0.61558890   0.15045499   0.13922748   0.13053086   0.13664036   0.14189451   0.00268001   0.01068059   0.01414325   0.00475434   0.00524387
 3.00  3000.  0.0  2.0   0.96020117   0.97127720   0.92974460   0.96062895   0.94963053   0.65944915   0.81162066   0.72589468   0.55372720   0.45863835   0.11286062   0.10242730   0.09385595   0.10242730   0.10444503   0.00764666   0.00150276   0.00822139   0.01063576   0.01692075
 3.50  3000.  0.0  2.0   0.98425370   0.99939558   0.94930517   0.99322340   0.97818489   0.56168038   0.67344208   0.68310146   0.46284679   0.38294180   0.08553088   0.07957651   0.07242800   0.07957651   0.08105136   0.01296603   0.00679189   0.00259901   0.02585356   0.03842015
 4.00  3000.  0.0  2.0   1.00108511   1.02462164   0.96110663   1.03159487   1.01537841   0.51821722   0.60264620   0.67014247   0.41374896   0.34195943   0.06270054   0.05864954   0.05460954   0.05864954   0.06017042   0.01590146   0.01156198   0.00258837   0.03640755   0.06068220
 4.50  3000.  0.0  2.0   1.01499467   1.03411967   0.96998116   1.05495099   1.05773837   0.51698595   0.59065396   0.68927860   0.40058874   0.32370994   0.04809785   0.04586433   0.04210851   0.04586433   0.04698467   0.01521513   0.01499000   0.00261592   0.04562670   0.08090559
 5.50  3000.  0.0  2.0   0.99635317   1.00131171   0.95331015   1.05942601   1.12308860   0.66674576   0.71560466   0.82645989   0.44359607   0.33367393   0.02655109   0.02556491   0.02359810   0.02536641   0.02615753   0.00671916   0.00672767   0.00281280   0.03363847   0.10534878
 6.00  3000.  0.0  2.0   0.95434350   0.97417823   0.94060111   1.04458596   1.12848570   0.81246299   0.84755916   0.94203863   0.49107457   0.35860210   0.01910010   0.01865193   0.01761575   0.01865193   0.01910010   0.00134146   0.00331003   0.00672538   0.02956004   0.11447879
